TickSpotters_ID,SpeciesID_Correct,StageID_Correct_Y_or_N,Corrected_Species_ID,Corrected_Sex,Corrected_Stage_ID,Feeding-time_days,TickSpotter_Response_SpeciesID,TickSpotter_Response_StageID,Date_Found,Found_on,Person_Age,Person_Sex,Pet_Type,State_Country,Zip_code
25625,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/9/16,On a pet,,,,California,93405
25592,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/9/16,On a pet,,,,Connecticut,6824
27089,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/9/16,On a pet,,,,Pennsylvania,17557
25576,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/9/16,On a person,,,,New York,12866
25594,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/9/16,On a person,,,,Oklahoma,73130
25619,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/9/16,On a pet,,,,Oregon,97443
25716,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/9/16,On a person,,,,Connecticut,6489
25595,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/9/16,On a person,,,,New Jersey,8322
25582,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/9/16,On a person,,,,Ohio,44113
25604,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,New Jersey,7920
25649,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,Maryland,21161
25615,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,Tennessee,38135
25808,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,I don't know,6/9/16,On a person,,,,Mississippi,38655
25616,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,Michigan,49424
25610,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,Wisconsin,53406
25601,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/9/16,On a person,,,,Illinois,60451
25661,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,Nymph,6/9/16,On a pet,,,,Vermont,5777
25516,Y,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),I don't know,6/9/16,On a person,,,,New Jersey,8723
25585,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,6/9/16,On a person,,,,New Jersey,8527
25583,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,2.5,I don't know,I don't know,6/9/16,On a person,,,,New York,11954
25607,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Nymph,6/9/16,On a person,,,,Indiana,47016
25609,N,N,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,0,I don't know,I don't know,6/9/16,On a person,,,,California,94026
25561,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/9/16,On a person,,,,Maine,4660
25588,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/9/16,On a person,,,,Connecticut,6243
25591,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),Larva,6/9/16,On a person,,,,Virginia,22602
25603,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,I don't know,6/9/16,On a person,,,,Maryland,21204
27109,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/10/16,On a pet,,,,Rhode Island,2896
25626,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/10/16,On a person,,,,West Virginia,25420
26220,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,6/10/16,On a person,,,,Michigan,48170
25886,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2,American Dog tick (Dermacentor variabilis),Adult,6/10/16,On a person,,,,Michigan,49738
26028,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2.5,American Dog tick (Dermacentor variabilis),Adult,6/10/16,On a person,,,,California,95018
25801,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/10/16,On a person,,,,New Hampshire,3045
25640,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/10/16,On a pet,,,,Alabama,35244
25636,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/10/16,On a person,,,,Michigan,48708
25718,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/10/16,On a person,,,,New Jersey,8088
26311,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/10/16,On a person,,,,Maryland,20778
25733,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,2,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/10/16,On a person,,,,California,95442
25652,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/10/16,On a person,,,,New Jersey,7835
26163,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,Rhode Island,2879
25635,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,Pennsylvania,19446
26341,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,North Carolina,28139
25628,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,Michigan,48730
25665,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,I don't know,6/10/16,On a person,,,,Wisconsin,53913
25751,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,I don't know,I don't know,6/10/16,On a person,,,,Wisconsin,54401
25654,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,New Jersey,8043
25659,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/10/16,On a person,,,,Kansas,67226
26145,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/10/16,On a person,,,,Michigan,49424
25664,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/10/16,On a person,,,,New Jersey,8740
25631,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/10/16,On a person,,,,Kansas,66547
25648,N,N,Beetle,Unknown,Unknown,N/A,I don't know,I don't know,6/10/16,On a person,,,,Michigan,48371
25634,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/10/16,On a person,,,,North Carolina,28443
25651,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/10/16,Loose and wandering,,,,Alabama,35244
25719,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/11/16,On a person,,,,New Jersey,7960
25770,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2,American Dog tick (Dermacentor variabilis),Adult,6/11/16,On a pet,,,,Indiana,46530
25726,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,Adult,6/11/16,On a person,,,,Pennsylvania,19425
25735,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/11/16,On a person,,,,Virginia,23237
25738,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/11/16,On a person,,,,Washington,99163
25710,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,3,I don't know,I don't know,6/11/16,On a person,,,,Massachusetts,1832
25724,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/11/16,On a person,,,,New Jersey,8071
25812,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/11/16,On a pet,,,,New York,13646
25722,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/11/16,On a pet,,,,Pennsylvania,19438
25859,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,I don't know,6/11/16,On a person,,,,Michigan,48044
25737,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,6/11/16,On a pet,,,,Michigan,49660
25720,N,N,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,I don't know,I don't know,6/11/16,Loose and wandering,,,,Arizona,85643
25708,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/11/16,On a person,,,,Virginia,23188
25922,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/11/16,On a person,,,,Kansas,66218
25739,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,5,I don't know,I don't know,6/11/16,On a person,,,,Washington,99224
25721,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,6/11/16,On a person,,,,Washington,99352
25709,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/11/16,On a person,,,,Massachusetts,2360
25769,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/11/16,On a pet,,,,New Hampshire,3826
25725,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/11/16,On a person,,,,Maine,4401
25741,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/11/16,On a person,,,,Pennsylvania,15301
25884,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,I don't know,6/11/16,On a person,,,,New York,11930
25713,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/11/16,On a pet,,,,Kansas,66217
25731,N,N,Spider,Unknown,Unknown,N/A,I don't know,Adult,6/11/16,On a pet,,,,Oregon,97420
25767,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,6/11/16,Loose and wandering,,,,Oregon,9770
25777,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/12/16,On a person,,,,Maine,4958
25843,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/12/16,On a person,,,,New Jersey,7095
25797,Y,Y,American Dog tick (Dermacentor variabilis),Y,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/12/16,On a pet,,,,New York,10530
25781,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/12/16,On a person,,,,Maryland,21208
25804,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,I don't know,Adult,6/12/16,On a pet,,,,Texas,76010
25763,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1.5,Lone Star tick (Amblyomma americanum),Adult,6/12/16,On a pet,,,,New York,11704
25766,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1.5,Lone Star tick (Amblyomma americanum),Adult,6/12/16,On a person,,,,New York,11727
25793,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/12/16,On a person,,,,Virginia,22124
25799,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,Pacific Coast tick (Dermacentor occidentalis),Adult,6/12/16,On a person,,,,Oregon,97759
25782,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/12/16,On a person,,,,Massachusetts,1107
25805,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,I don't know,6/12/16,On a pet,,,,Massachusetts,1027
25798,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,I don't know,6/12/16,On a pet,,,,Maine,4043
25749,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,Maine,4064
25778,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Nymph,6/12/16,On a person,,,,New Jersey,8069
25789,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,Virginia,20175
25785,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,Maryland,21771
25759,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,North Carolina,28412
25776,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,I don't know,6/12/16,On a person,,,,Ohio,44201
26417,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,5,I don't know,I don't know,6/12/16,On a person,,,,Ohio,44903
25811,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,Michigan,49460
25906,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/12/16,On a person,,,,Minnesota,55955
27169,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,5,I don't know,I don't know,6/12/16,On a person,,,,California,91355
25892,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,6/12/16,On a person,,,,Maryland,20745
25783,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,I don't know,I don't know,6/12/16,On a person,,,,Tennessee,37220
25905,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/12/16,On a person,,,,Minnesota,55955
25752,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,1.5,I don't know,I don't know,6/12/16,On a person,,,,Arkansas,72712
25764,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,4,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/12/16,On a pet,,,,Massachusetts,2054
25802,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,I don't know,I don't know,6/12/16,On a person,,,,North Carolina,28765
25750,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,I don't know,6/12/16,On a person,,,,New Jersey,8043
25773,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,6/12/16,On a person,,,,New York,11949
25795,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/12/16,On a person,,,,North Carolina,27511
26211,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,6/12/16,On a person,,,,Indiana,46614
25774,N,N,Unknown,Unknown,Unknown,0,I don't know,Nymph,6/12/16,On a person,,,,Maine,4062
26147,N,N,Unknown,Unknown,Unknown,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/12/16,On a person,,,,New Jersey,8850
25754,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,6/12/16,Loose and wandering,,,,Pennsylvania,15017
25786,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,6/12/16,Loose and wandering,,,,Minnesota,56470
25784,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,6/12/16,Loose and wandering,,,,Illinois,60402
25962,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a pet,,,,Massachusetts,2726
25838,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Maine,3909
25825,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Maine,4102
25851,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,New Jersey,7801
25840,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/13/16,On a person,,,,New York,14305
25813,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Michigan,49709
25817,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Wisconsin,53718
25816,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Illinois,62440
25827,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/13/16,On a person,,,,New Jersey,7960
25914,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/13/16,On a person,,,,North Carolina,27896
25834,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/13/16,On a person,,,,South Carolina,29607
25855,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,1,Rocky Mountain Wood tick (Dermacentor andersoni),I don't know,6/13/16,On a person,,,,Colorado,80517
25931,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,Rhode Island,2817
25858,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,New Hampshire,3458
25849,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,6/13/16,On a person,,,,Georgia,30534
25844,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,Indiana,46410
25861,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,Wisconsin,54801
26300,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,Minnesota,56442
25854,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/13/16,On a person,,,,Vermont,5032
25815,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/13/16,On a person,,,,Georgia,31569
25890,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Larva,Larva,1.5,I don't know,Larva,6/13/16,On a person,,,,Texas,79928
25841,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/13/16,On a person,,,,Massachusetts,2760
25823,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/13/16,On a person,,,,Pennsylvania,18064
25837,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/13/16,On a person,,,,Maryland,21029
25868,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,I don't know,Nymph,6/13/16,On a person,,,,Connecticut,6903
25856,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3.5,I don't know,I don't know,6/13/16,On a person,,,,Massachusetts,1464
25819,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,I don't know,I don't know,6/13/16,On a person,,,,New Jersey,7960
25814,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,American Dog tick (Dermacentor variabilis),Adult,6/13/16,On a person,,,,Michigan,48642
27050,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,I don't know,I don't know,6/13/16,On a person,,,,Nebraska,68108
25387,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/13/16,On a person,,,,New Jersey,8026
25926,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/13/16,On a person,,,,Delaware,19702
25820,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/13/16,On a person,,,,Virginia,20147
26049,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,I don't know,6/13/16,On a person,,,,Iowa,52571
25938,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/13/16,On a person,,,,North Carolina,28765
25822,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/13/16,On a person,,,,Michigan,49004
25831,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/13/16,On a person,,,,Iowa,50211
25943,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/14/16,On a person,,,,New Jersey,8069
25864,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/14/16,On a person,,,,Pennsylvania,16870
26217,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/14/16,On a pet,,,,Michigan,48170
25876,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,I don't know,Adult,6/14/16,On a pet,,,,Rhode Island,2882
25860,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/14/16,On a person,,,,West Virginia,26060
25948,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,Adult,6/14/16,On a person,,,,Michigan,49913
25904,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,3.5,Lone Star tick (Amblyomma americanum),Adult,6/14/16,On a pet,,,,South Carolina,29078
25875,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,2,I don't know,Adult,6/14/16,On a person,,,,Georgia,30011
25867,Y,Y,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,2,Pacific Coast tick (Dermacentor occidentalis),Adult,6/14/16,On a person,,,,California,94043
26076,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,Rocky Mountain Wood tick (Dermacentor andersoni),Adult,6/14/16,On a person,,,,South Dakota,57750
25934,Y,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,Western-Blacklegged tick (Ixodes pacificus),Adult,6/14/16,On a person,,,,California,93105
25891,Y,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,5,Western-Blacklegged tick (Ixodes pacificus),Adult,6/14/16,On a pet,,,,Oregon,97202
25944,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Nymph,6/14/16,On a person,,,,New Jersey,8069
25917,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,Adult,6/14/16,On a pet,,,,Massachusetts,2481
26040,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/14/16,On a person,,,,Rhode Island,2840
25921,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,5,I don't know,I don't know,6/14/16,On a person,,,,Pennsylvania,19311
25916,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/14/16,On a pet,,,,Maryland,21215
25909,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/14/16,On a person,,,,Mississippi,39402
25920,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,Adult,6/14/16,On a pet,,,,Michigan,48436
25887,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,6/14/16,On a person,,,,Michigan,49548
25869,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,6/14/16,On a person,,,,New York,10305
25878,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,I don't know,Nymph,6/14/16,On a person,,,,New York,12208
25871,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,I don't know,Adult,6/14/16,On a person,,,,Massachusetts,1301
25973,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3.5,I don't know,Adult,6/14/16,On a person,,,,Massachusetts,1864
25885,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,I don't know,I don't know,6/14/16,On a person,,,,Rhode Island,2842
26130,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,I don't know,6/14/16,On a person,,,,Virginia,20142
25910,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,I don't know,6/14/16,On a person,,,,Virginia,22033
25882,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,Brown Dog tick (Rhipicephalus sanguineus),Larva,6/14/16,On a person,,,,Indiana,47111
25925,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/14/16,On a person,,,,New Jersey,8648
25987,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,6/15/16,On a pet,,,,Kentucky,41386
25946,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/15/16,Loose and wandering,,,,Ohio,45419
25924,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,American Dog tick (Dermacentor variabilis),Adult,6/15/16,On a pet,,,,Michigan,48451
25964,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,7,American Dog tick (Dermacentor variabilis),Adult,6/15/16,On a pet,,,,Michigan,49423
25978,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/15/16,On a person,,,,Illinois,60915
25954,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,6,I don't know,Adult,6/15/16,On a pet,,,,New Jersey,7739
25949,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/15/16,On a person,,,,Maryland,21220
26335,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/15/16,On a person,,,,Maryland,21230
26077,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,Rocky Mountain Wood tick (Dermacentor andersoni),Adult,6/15/16,Loose and wandering,,,,Montana,59101
25970,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,3,I don't know,I don't know,6/15/16,On a person,,,,New Jersey,8094
